record_id,section,priority,year,title,publication_status,status_category,venue,identifier,verification_source,bibliography_eligibility,note_quality,evidence_readiness,pages,canonical_status_detail,final_exclusion_reason
308,S4,P2,2024,ChatShop- Interactive Information Seeking with Language Agents,Preprint / no confirmed archival venue,Preprint/technical report,arXiv preprint,,Checked in local evidence note,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
309,S4,P2,2024,Grounded Language Agent for Product Search via Intelligent Web Interactions,Status recorded locally,Unconfirmed,ACL Workshop CustomNLP4U 2024,,Checked in local evidence note,Hold - verify before citation,B,Hold pending bibliographic verification,,,
310,S4,P2,2024,Automating the Enterprise with Foundation Models,Published,Archival published,Proceedings of the VLDB Endowment,https://doi.org/10.14778/3685800.3685852,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
311,S4,P2,2024,OpenWebAgent- An Open Toolkit to Enable Web Agents on Large Language Models,Published,Archival published,Proceedings of the 62nd Annual Meeting of the Association for Computational Linguistics: System Demonstrations,https://doi.org/10.18653/v1/2024.acl-demos.27,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
312,S4,P2,2024,Steward- Natural Language Web Automation,Preprint / no confirmed archival venue,Preprint/technical report,arXiv preprint,,Checked in local evidence note,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
313,S4,P2,2025,Turn Every Application into an Agent- Towards Efficient Human-Agent-Computer Interaction with API-First LLM-Based Agents,Published,Archival published,Proceedings of ACL (Long Papers),arXiv:2409.17140,Verified in ACM survey,Eligible if cited,B,Ready for claim-level use,,,
314,S4,P2,2024,Foundations and Recent Trends in Multimodal Mobile Agents- A Survey,Preprint / no confirmed archival venue,Preprint/technical report,arXiv survey,,Checked in local evidence note,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
315,S4,P2,2024,The Dawn of GUI Agent A Preliminary Case Study with Claude 3.5 Computer Use,Preprint / no confirmed archival venue,Preprint/technical report,arXiv preprint / under review,,Checked in local evidence note,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
316,S4,P2,2025,"AI Agents for Computer Use- A Review of Instruction-based Computer Control, GUI Automation, and Operator Assistants",Preprint-only,Preprint/technical report,arXiv,2501.16150,External venue audit: compass_artifact_wf-66bb940a-379a-5795-bc36-a71c71b8cc78_text_markdown.md,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
317,S4,P2,2025,Mobile-Agent-E Self-Evolving Mobile Assistant for Complex Tasks,Published workshop paper,Workshop/conditional,NeurIPS 2025 Workshop on Self-Evolving Agents,arXiv:2501.11733,Verified in final SLR bibliography,Conditional - verify archival proceedings,B,Context only; verify archival status,,,
318,S4,P2,2025,ReachAgent Enhancing Mobile Agent via Page Reaching and Operation,Published,Archival published,Proceedings of the 2025 Conference of the North American Chapter of the Association for Computational Linguistics,arXiv:2504.04860,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
319,S4,P2,2025,LiteWebAgent The Open-Source Suite for VLM-Based Web-Agent Applications,Published,Archival published,Proceedings of the 2025 Conference of the North American Chapter of the Association for Computational Linguistics: System Demonstrations,arXiv:2410.06713,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
320,S4,P2,2025,LLM-Powered GUI Agents in Phone Automation- Surveying Progress and Prospects,Published,Archival published,Transactions on Machine Learning Research,https://openreview.net/forum?id=phoneguisurvey2025,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
321,S4,P2,2025,WebThinker- Empowering Large Reasoning Models with Deep Research Capability,Published,Archival published,Advances in NeurIPS,arXiv:2504.21776,Verified in ACM survey,Eligible if cited,B,Ready for claim-level use,,,
322,S4,P2,2025,Beyond Browsing API-Based Web Agents,Published,Archival published,Findings of the Association for Computational Linguistics: ACL 2025,https://aclanthology.org/2025.findings-acl.577,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
323,S4,P2,2025,GA- A Comprehensive Survey on LLM-based GUI Agent,Published / peer-reviewed,Archival published,TechRxiv / submitted manuscript,,Checked in local evidence note,Eligible if cited,B,Ready for claim-level use,,,
324,S4,P2,2025,Build the web for agents not agents for the web,Preprint,Preprint/technical report,arXiv preprint arXiv:2503.12507,arXiv:2503.12507,Verified in final SLR bibliography,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
325,S4,P2,2025,Embodied Web Agents Bridging Physical-Digital Realms for Integrated Agent Intelligence,Preprint / no confirmed archival venue,Preprint/technical report,arXiv preprint / under review,,Checked in local evidence note,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
326,S4,P2,2025,Agentic Web- Weaving the Next Web with AI Agents,Preprint,Preprint/technical report,arXiv preprint arXiv:2502.09543,arXiv:2502.09543,Verified in final SLR bibliography,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
327,S4,P2,2025,CoAct-1- Computer-using Agents with Coding as Actions,Preprint,Preprint/technical report,arXiv preprint arXiv:2504.13762,arXiv:2504.13762,Verified in final SLR bibliography,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
328,S4,P2,2025,OPENCUA- Open Foundations for Computer-Use Agents,Published,Archival published,Advances in NeurIPS,arXiv:2508.09123,Verified in ACM survey,Eligible if cited,B,Ready for claim-level use,,,
329,S4,P2,2025,Are LLM Agents the New RPA- A Comparative Study with RPA Across Enterprise Workflows,Preprint,Preprint/technical report,arXiv:2502.01354,arXiv:2502.01354,Verified in final SLR bibliography,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
330,S4,P2,2026,BrowserAgent- Building Web Agents with Human-Inspired Web Browsing Actions,Published,Archival published,Transactions on Machine Learning Research,arXiv:2412.10074,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
331,S4,P2,2025,UltraCUA- A Foundation Model for Computer Use Agents with Hybrid Action,Preprint,Preprint/technical report,arXiv preprint arXiv:2504.10468,arXiv:2504.10468,Verified in final SLR bibliography,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
332,S4,P2,2026,Agent-SAMA- State-Aware Mobile Assistant,Published,Archival published,Proceedings of the 40th AAAI Conference on Artificial Intelligence,arXiv:2502.09980,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
333,S4,P2,2025,Building the Web for Agents- A Declarative Framework for Agent-Web Interaction,Preprint / no confirmed archival venue,Preprint/technical report,arXiv preprint,,Checked in local evidence note,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
334,S4,P2,2025,LegalWebAgent- Empowering Access to Justice via LLM-Based Web Agents,Preprint,Preprint/technical report,arXiv preprint arXiv:2504.16453,arXiv:2504.16453,Verified in final SLR bibliography,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
335,S4,P2,2025,NetGent- Agent-Based Automation of Network Application Workflows,Preprint / no confirmed archival venue,Preprint/technical report,arXiv preprint,,Checked in local evidence note,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
336,S4,P2,2026,A Comprehensive Survey of Agents for Computer Use,Published,Archival published,Journal of Artificial Intelligence Research,https://doi.org/10.1613/jair.1.17178,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
337,S5.1,P0,2023,Mind2Web- Towards a Generalist Agent for the Web,Published,Archival published,Advances in NeurIPS,arXiv:2306.06070,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
338,S5.1,P0,2024,WebArena- A Realistic Web Environment for Building Autonomous Agents,Published,Archival published,International Conference on Learning Representations,,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
339,S5.1,P0,2024,VisualWebArena- Evaluating Multimodal Agents on Realistic Visually Grounded Web Tasks,Published,Archival published,Proceedings of ACL (Long Papers),https://doi.org/10.18653/v1/2024.acl-long.50,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
340,S5.1,P0,2024,WebLINX- Real-World Website Navigation with Multi-Turn Dialogue,Published,Archival published,Proceedings of ICML,,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
341,S5.1,P1,2024,AgentBench Evaluating LLMs as Agents,Published,Archival published,International Conference on Learning Representations,arXiv:2308.03688,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
342,S5.1,P1,2024,GAIA a benchmark for General AI Assistants,Published,Archival published,International Conference on Learning Representations,arXiv:2311.12983,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
343,S5.1,P1,2024,OmniACT A Dataset and Benchmark for Enabling Multimodal Generalist Autonomous Agents for Desktop and Web,Published,Archival published,European Conference on Computer Vision,https://doi.org/10.48550/arXiv.2402.17553,Verified in final SLR bibliography,Eligible if cited,A,Ready for claim-level use,,,
344,S5.1,P1,2024,WorkArena- How Capable Are Web Agents at Solving Common Knowledge Work Tasks,Published,Archival published,Proceedings of ICML,,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
345,S5.1,P1,2025,TurkingBench A Challenge Benchmark for Web Agents,Published,Archival published,Proceedings of the 2025 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies,https://doi.org/10.18653/v1/2025.naacl-long.188,Verified in final SLR bibliography,Eligible if cited,A,Ready for claim-level use,,,
346,S5.1,P1,2024,OSWorld Benchmarking Multimodal Agents for Open-Ended Tasks in Real Computer Environments,Published,Archival published,Advances in NeurIPS,arXiv:2404.07972,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
347,S5.1,P1,2024,WebCanvas Benchmarking Web Agents in Online Environments,Published workshop paper,Workshop/conditional,Agentic Markets Workshop at ICML 2024,,Verified in ACM survey,Conditional - verify archival proceedings,A,Context only; verify archival status,,,
348,S5.1,P1,2024,AssistantBench- Can Web Agents Solve Realistic and Time-Consuming Tasks,Published,Archival published,Proceedings of EMNLP 2024,,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
349,S5.1,P1,2024,WorkArena Towards Compositional Planning and Reasoning-based Common Knowledge Work Tasks,Published,Archival published,Advances in NeurIPS,https://doi.org/10.52202/079017-0195,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
350,S5.1,P1,2025,TheAgentCompany Benchmarking LLM Agents on Consequential Real World Tasks,Published,Archival published,NeurIPS 2025 Datasets and Benchmarks Track,,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
351,S5.1,P1,2025,The BrowserGym Ecosystem for Web Agent Research,Published,Archival published,TMLR,arXiv:2412.05467,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
352,S5.1,P1,2025,WebGames- Challenging General-Purpose Web-Browsing AI Agents,Preprint,Preprint/technical report,arXiv preprint arXiv:2502.18356,https://doi.org/10.48550/arXiv.2502.18356,Verified in final SLR bibliography,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
353,S5.1,P1,2025,BEARCUBS A benchmark for computer-using web agents,Published,Archival published,COLM,,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
354,S5.1,P1,2025,A Survey on Benchmarks of LLM-based GUI Agents,Preprint,Preprint/technical report,arXiv preprint arXiv:2504.13865,,Verified in ACM survey,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
355,S5.1,P1,2025,REAL- Benchmarking Autonomous Agents on Deterministic Simulations of Real Websites,Published,Archival published,Advances in NeurIPS,arXiv:2504.11543,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
356,S5.1,P1,2025,AgentRewardBench Evaluating Automatic Evaluations of Web Agent Trajectories,Published,Archival published,COLM,,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
357,S5.1,P1,2025,BrowseComp A Simple Yet Challenging Benchmark for Browsing Agents,Preprint,Preprint/technical report,arXiv preprint arXiv:2504.12516,,Verified in ACM survey,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
358,S5.1,P1,2025,DeepShop- A Benchmark for Deep Research Shopping Agents,Preprint,Preprint/technical report,arXiv preprint arXiv:2506.02839,,Verified in ACM survey,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
